TargetTable,CandidateTable,TargetColumn,CandidateColumn,Similarity
target,Cao_Clinical_data,case_submitter_id,case_id,0.7365879319811768
target,Huang_Data_availabilty,case_submitter_id,case_id,0.7365879319811768
target,Huang_TMT-set,case_submitter_id,case_id,0.7365879319811768
target,Cao_TMT_labeling_scheme,case_submitter_id,case_id,0.7365879319811768
target,Huang_Meta_table,case_submitter_id,case_id,0.7365879319811768
target,Wang_clinical_data,ethnicity,ethnicity_self_identify,0.7260819286311267
target,McDermott_OneYearFollowUp,vital_status,Vital Status (at time of last contact),0.7129223511055149
target,Cao_Clinical_data,tumor_largest_dimension_diameter,tumor_size_cm,0.7109463893499525
target,Huang_Meta_table,tumor_largest_dimension_diameter,tumor_size_cm,0.7109463893499525
target,Cao_Clinical_data,tumor_code,tumor_site,0.7108715357261512
target,Huang_Meta_table,tumor_code,tumor_stage,0.708351253539404
target,Wang_clinical_data,tumor_focality,tumor_laterality,0.6995570327841002
target,Dou_UCEC_CPTAC3_meta_table_V2.1,tumor_largest_dimension_diameter,Tumor_Size_cm,0.696955831931648
target,Clark_ccrcc_clinical_characteristics,tumor_largest_dimension_diameter,Tumor_Size_cm,0.696955831931648
target,Satpathy_Table_S1A,ethnicity,Ethnicity_mod,0.6901780375674009
target,Cao_Clinical_data,tumor_grade,tumor_site,0.6818813698376108
target,Krug_D)_QC_mutation_calls,tumor_code,Tumor_Sample_Barcode,0.6740120802498738
target,Wang_clinical_data,tumor_largest_dimension_diameter,tumor_laterality,0.6739453374162915
target,Krug_A)_Metadata,tumor_grade,Tumor.Stage,0.6733700912576641
target,Vasaikar_B-ClinicalData,tumor_grade,Tumor.Status,0.6678643031386374
target,Dou_UCEC_CPTAC3_meta_table_V2.1,tumor_grade,tumor_Stage-Pathological,0.6670321366335139
target,Cao_Clinical_data,tumor_grade,tumor_stage_pathological,0.6636153594695888
target,Cao_Clinical_data,tumor_focality,tumor_site,0.6590891677756892
target,Huang_Meta_table,tumor_code,tumor_site_original,0.6551215528110895
target,Clark_ccrcc_clinical_characteristics,ethnicity,Ethnicity_Self_Identify,0.6517840464938931
target,Wang_clinical_data,tumor_grade,tumor_laterality,0.6459903948204285
target,Cao_Clinical_data,tumor_code,tumor_size_cm,0.6457509324900259
target,Huang_Meta_table,tumor_code,tumor_size_cm,0.6457509324900259
target,Cao_Clinical_data,tumor_grade,tumor_size_cm,0.6432575457253265
target,Huang_Meta_table,tumor_grade,tumor_size_cm,0.6432575457253265
target,Huang_Meta_table,tumor_grade,histologic_grade,0.6425187653623754
target,Vasaikar_B-ClinicalData,tumor_code,Tumor.Status,0.6409494447112762
target,McDermott_OneYearFollowUp,tumor_grade,Tumor analyzed,0.6342306212454224
target,McDermott_BaselineClinicalData,tumor_grade,Tumor analyzed,0.6342306212454224
target,Cao_Clinical_data,tumor_code,tumor_included_for_the_study,0.6299836127755221
target,Dou_UCEC_CPTAC3_meta_table_V2.1,tumor_grade,Tumor_purity,0.6269000436903515
target,Cao_Clinical_data,tumor_focality,tumor_included_for_the_study,0.6245772403196409
target,Huang_Meta_table,tumor_focality,tumor_site_original,0.6219830077914362
target,Huang_Meta_table,tumor_focality,tumor_site_curated,0.6212921260135691
target,Wang_clinical_data,tumor_focality,tumor_site_curated,0.6212479155018528
target,Clark_ccrcc_clinical_characteristics,tumor_grade,Tumor_Site,0.6201404775815258
target,Dou_UCEC_CPTAC3_meta_table_V2.1,tumor_grade,Tumor_Site,0.6201404775815258
target,Clark_ccrcc_clinical_characteristics,tumor_focality,Tumor_Site,0.6188561869524253
target,Dou_UCEC_CPTAC3_meta_table_V2.1,tumor_focality,Tumor_Site,0.6188561869524253
target,McDermott_BaselineClinicalData,tumor_largest_dimension_diameter,Tumor Residual Disease (for the max diameter of the largest remaining tumor nodule),0.6184353588986715
target,Huang_Meta_table,tumor_grade,tumor_pathology_review,0.6183630546386972
target,Cao_Clinical_data,tumor_grade,tumor_included_for_the_study,0.6180965466963941
target,Clark_ccrcc_clinical_characteristics,tumor_code,Tumor_Site,0.6178839284420156
target,Dou_UCEC_CPTAC3_meta_table_V2.1,tumor_code,Tumor_Site,0.6178839284420156
target,Clark_RNA-seq_sequencing_depth,tissue_or_organ_of_origin,Tissue Type,0.6173149926531744
target,Huang_Meta_table,tumor_grade,tumor_site_original,0.6168197320032726
target,Huang_Meta_table,tumor_code,tumor_site_curated,0.6159162224606981
target,Wang_clinical_data,tumor_code,tumor_site_curated,0.6159048928959955
target,Cao_Clinical_data,tumor_grade,tumor_necrosis,0.611825745757955
target,Huang_Meta_table,tumor_grade,tumor_necrosis,0.611825745757955
target,Dou_UCEC_CPTAC3_meta_table_V2.1,tumor_code,Tumor_purity,0.6113154861318426
target,Wang_clinical_data,tumor_code,tumor_laterality,0.610566598671815
target,Huang_Meta_table,ajcc_pathologic_stage,patho_staging_pt,0.6101607598370778
target,Clark_ccrcc_clinical_characteristics,tumor_grade,Tumor_Stage_Pathological,0.6099360475074408
target,Dou_UCEC_CPTAC3_meta_table_V2.1,tumor_code,tumor_Stage-Pathological,0.606612067517161
target,Huang_Meta_table,tumor_focality,tumor_pathology_review,0.6064316212006103
target,Dou_UCEC_CPTAC3_meta_table_V2.1,tumor_grade,Tumor_Size_cm,0.6050919656445223
target,Clark_ccrcc_clinical_characteristics,tumor_grade,Tumor_Size_cm,0.6050919656445223
target,McDermott_OneYearFollowUp,tumor_code,Tumor analyzed,0.6049717826593903
target,McDermott_BaselineClinicalData,tumor_code,Tumor analyzed,0.6049717826593903
target,Clark_ccrcc_clinical_characteristics,tumor_focality,Tumor_Site_Other,0.6034440738577499
target,Dou_UCEC_CPTAC3_meta_table_V2.1,tumor_focality,Tumor_Site_Other,0.6033524717981009
target,Cao_Clinical_data,tumor_focality,tumor_necrosis,0.5992077635156341
target,Huang_Meta_table,tumor_focality,tumor_necrosis,0.5992077635156341
target,Wang_clinical_data,tumor_focality,tumor_reoccur_after_treatment,0.5980643539756195
target,Cao_Clinical_data,ajcc_pathologic_stage,tumor_stage_pathological,0.5970548658219652
target,Cao_Clinical_data,tumor_largest_dimension_diameter,tumor_site,0.5958130775163183
target,Clark_ccrcc_clinical_characteristics,tumor_grade,Tumor/Normal,0.5954664866277378
target,Dou_UCEC_CPTAC3_meta_table_V2.1,tumor_code,WXS_tumor_filename,0.5951408664645739
target,McDermott_OneYearFollowUp,tumor_focality,Tumor analyzed,0.5945664309702391
target,McDermott_BaselineClinicalData,tumor_focality,Tumor analyzed,0.5945664309702391
target,Clark_ccrcc_clinical_characteristics,tumor_code,Tumor_Site_Other,0.593438270362168
target,Dou_UCEC_CPTAC3_meta_table_V2.1,tumor_code,Tumor_Site_Other,0.5932907012086298
target,Huang_Meta_table,tumor_focality,tumor_stage,0.5920645562217847
target,Vasaikar_B-ClinicalData,tumor_grade,TumorPurity,0.5919437919727921
target,Wang_clinical_data,tumor_focality,tumor_site_curation_notes,0.5906947716621276
target,Krug_A)_Metadata,tumor_code,Tumor.Stage,0.5896010999044247
target,Cao_Clinical_data,tumor_largest_dimension_diameter,tumor_focality,0.589100485691212
target,Huang_Meta_table,tumor_largest_dimension_diameter,tumor_focality,0.589100485691212
target,Wang_clinical_data,tumor_code,tumor_site_curation_notes,0.5890613927009207
target,Cao_Clinical_data,tumor_code,tumor_stage_pathological,0.5874241819844771
target,Huang_Meta_table,tumor_largest_dimension_diameter,tumor_site_original,0.587044071946739
target,Dou_UCEC_CPTAC3_meta_table_V2.1,tumor_code,WXS_tumor_UUID,0.5854616315072143
target,Cao_Clinical_data,tumor_grade,tumor_focality,0.5849903248613737
target,Huang_Meta_table,tumor_grade,tumor_focality,0.5849903248613737
target,Huang_Meta_table,tumor_grade,tumor_site_curated,0.5820151790126371
target,Wang_clinical_data,tumor_grade,tumor_site_curated,0.5819779568832519
target,Clark_ccrcc_clinical_characteristics,ajcc_pathologic_stage,Tumor_Stage_Pathological,0.5818087830348941
target,Cao_Clinical_data,tumor_code,tumor_focality,0.580965441596144
target,Huang_Meta_table,tumor_code,tumor_focality,0.580965441596144
target,Huang_Meta_table,tumor_largest_dimension_diameter,tumor_stage,0.5795271878872161
target,Dou_UCEC_CPTAC3_meta_table_V2.1,tumor_code,WGS_tumor_UUID,0.579328789129748
target,Dou_UCEC_CPTAC3_meta_table_V2.1,tumor_focality,tumor_Stage-Pathological,0.57778944549768
target,Vasaikar_B-ClinicalData,tumor_code,TumorPurity,0.5766510401233534
target,Dou_UCEC_CPTAC3_meta_table_V2.1,tumor_code,Tumor_Size_cm,0.5764120276977206
target,Clark_ccrcc_clinical_characteristics,tumor_code,Tumor_Size_cm,0.5764120276977206
target,Cao_Clinical_data,tumor_focality,tumor_stage_pathological,0.5763579907560156
target,Clark_ccrcc_clinical_characteristics,tumor_grade,Tumor_Site_Other,0.5749154083848796
target,Dou_UCEC_CPTAC3_meta_table_V2.1,tumor_grade,Tumor_Site_Other,0.5747067658765579
target,Dou_UCEC_CPTAC3_meta_table_V2.1,ajcc_pathologic_stage,tumor_Stage-Pathological,0.5712153008469711
target,Dou_UCEC_CPTAC3_meta_table_V2.1,tumor_grade,WGS_tumor_sample_type,0.5704155736147857
target,Cao_Clinical_data,tumor_focality,tumor_size_cm,0.5699168358313355
target,Huang_Meta_table,tumor_focality,tumor_size_cm,0.5699168358313355
target,Krug_A)_Metadata,tumor_grade,ESTIMATE.TumorPurity,0.5692798395206788
target,Cao_Clinical_data,tumor_grade,pathologic_staging_primary_tumor_pt,0.568386368339195
target,Cao_Clinical_data,ajcc_pathologic_n,additional_pathologic_findings,0.567162103318372
target,Clark_ccrcc_clinical_characteristics,tumor_largest_dimension_diameter,Tumor_Site,0.5670800872945319
target,Dou_UCEC_CPTAC3_meta_table_V2.1,tumor_largest_dimension_diameter,Tumor_Site,0.5670800872945319
target,Huang_Meta_table,tumor_code,tumor_pathology_review,0.5654523958840378
target,Cao_Clinical_data,tumor_focality,residual_tumor,0.564347523214971
target,Wang_clinical_data,tumor_grade,tumor_site_curation_notes,0.5636859053032629
target,Cao_Clinical_data,tumor_largest_dimension_diameter,tumor_included_for_the_study,0.5613877223910929
target,Cao_Clinical_data,tumor_code,tumor_necrosis,0.5611325500465906
target,Huang_Meta_table,tumor_code,tumor_necrosis,0.5611325500465906
target,Clark_ccrcc_clinical_characteristics,tumor_largest_dimension_diameter,Tumor_Site_Other,0.5601330433520775
target,Dou_UCEC_CPTAC3_meta_table_V2.1,tumor_largest_dimension_diameter,Tumor_Site_Other,0.5600429719638249
target,McDermott_OneYearFollowUp,ajcc_pathologic_stage,AJCC Tumor Stage,0.5597747543313609
target,Wang_clinical_data,tumor_code,tumor_reoccur_after_treatment,0.5597613918517589
target,Clark_ccrcc_clinical_characteristics,tumor_grade,Tumor_Focality,0.5575963556585269
target,Dou_UCEC_CPTAC3_meta_table_V2.1,tumor_grade,Tumor_Focality,0.5575963556585269
target,Cao_Clinical_data,race,sex,0.5575194752517185
target,Cao_Clinical_data,gender,sex,0.5567516361362777
target,Dou_UCEC_CPTAC3_meta_table_V2.1,tumor_grade,WGS_tumor_UUID,0.5548082670200263
target,McDermott_BaselineClinicalData,primary_diagnosis,Method of Initial Pathologic Diagnosis,0.5541188952123627
target,Cao_Clinical_data,tumor_grade,residual_tumor,0.5537784059697584
target,Wang_clinical_data,age_at_diagnosis,age,0.5528751958985221
target,Huang_Meta_table,age_at_diagnosis,age,0.5528751958985221
target,Cao_Clinical_data,age_at_diagnosis,age,0.5528751958985221
target,Wang_clinical_data,tumor_grade,tumor_reoccur_after_treatment,0.5513726627248188
target,Dou_UCEC_CPTAC3_meta_table_V2.1,tumor_focality,Tumor_purity,0.5512055661825647
target,Huang_Meta_table,tumor_largest_dimension_diameter,tumor_site_curated,0.5505902894923267
target,Wang_clinical_data,tumor_largest_dimension_diameter,tumor_site_curated,0.5505206478497621
target,Clark_ccrcc_clinical_characteristics,tumor_code,Tumor_Focality,0.5485606614008922
target,Dou_UCEC_CPTAC3_meta_table_V2.1,tumor_code,Tumor_Focality,0.5485606614008922
target,Cao_Clinical_data,ajcc_pathologic_t,additional_pathologic_findings,0.5481841177849421
target,McDermott_OneYearFollowUp,tumor_grade,AJCC Tumor Stage,0.5473417546504595
target,Clark_ccrcc_clinical_characteristics,tumor_largest_dimension_diameter,Tumor_Focality,0.5472412917047591
target,Dou_UCEC_CPTAC3_meta_table_V2.1,tumor_largest_dimension_diameter,Tumor_Focality,0.5472412917047591
target,McDermott_OneYearFollowUp,tumor_grade,Type of New Tumor Event,0.5471513772560753
target,Dou_UCEC_CPTAC3_meta_table_V2.1,tumor_focality,Tumor_Size_cm,0.5458497573487463
target,Clark_ccrcc_clinical_characteristics,tumor_focality,Tumor_Size_cm,0.5458497573487463
target,Cao_Clinical_data,tumor_grade,number_of_lymph_nodes_positive_for_tumor,0.5457164431363135
target,Vasaikar_B-ClinicalData,tumor_focality,TumorPurity,0.5447168929526928
target,Dou_UCEC_CPTAC3_meta_table_V2.1,tumor_grade,Histologic_Grade_FIGO,0.5431541176962648
target,Krug_A)_Metadata,tumor_focality,Tumor.Stage,0.5423347063162226
target,McDermott_BaselineClinicalData,tumor_code,Tumor Grade,0.5419436231116204
target,Dou_UCEC_CPTAC3_meta_table_V2.1,tumor_grade,Proteomics_Tumor_Normal,0.5410897174124791
target,Huang_Meta_table,ajcc_pathologic_stage,patho_staging_pn,0.5391407973231901
target,Dou_UCEC_CPTAC3_meta_table_V2.1,tumor_grade,WXS_tumor_filename,0.5391002981922774
target,Huang_Meta_table,tumor_largest_dimension_diameter,tumor_pathology_review,0.5372502051284975
target,Clark_ccrcc_clinical_characteristics,tumor_focality,Tumor_Stage_Pathological,0.5356479011607234
target,Wang_clinical_data,ethnicity,race,0.535208938024419
target,Cao_Clinical_data,ethnicity,race,0.535208938024419
target,Wang_clinical_data,race,ethnicity,0.5351916580817293
target,Wang_clinical_data,gender,race,0.5347657151372488
target,Cao_Clinical_data,gender,race,0.5347657151372488
target,Wang_clinical_data,race,gender,0.5347657151372488
target,Huang_Meta_table,race,gender,0.5347657151372488
target,Cao_Clinical_data,ajcc_pathologic_stage,additional_pathologic_findings,0.53382618533222
target,Dou_UCEC_CPTAC3_meta_table_V2.1,tumor_code,Proteomics_Tumor_Normal,0.5334358761052975
target,McDermott_OneYearFollowUp,tumor_largest_dimension_diameter,Tumor analyzed,0.5326497516044123
target,McDermott_BaselineClinicalData,tumor_largest_dimension_diameter,Tumor analyzed,0.5326497516044123
target,Dou_UCEC_CPTAC3_meta_table_V2.1,tumor_largest_dimension_diameter,WGS_tumor_UUID,0.5315104651922546
target,Clark_ccrcc_clinical_characteristics,tumor_code,Tumor/Normal,0.5308942390993423
target,Cao_Clinical_data,tumor_largest_dimension_diameter,tumor_stage_pathological,0.5303707030736068
target,Clark_ccrcc_clinical_characteristics,tumor_focality,Tumor/Normal,0.5299581446883358
target,Dou_UCEC_CPTAC3_meta_table_V2.1,tumor_grade,Path_Stage_Primary_Tumor-pT,0.5295660657015869
target,Dou_UCEC_CPTAC3_meta_table_V2.1,tumor_grade,WXS_tumor_sample_type,0.5290367687454809
target,Dou_UCEC_CPTAC3_meta_table_V2.1,tumor_code,WXS_tumor_sample_type,0.5289904392443223
target,Clark_ccrcc_clinical_characteristics,tumor_code,Tumor_Stage_Pathological,0.5273566313195589
target,Cao_Clinical_data,tumor_focality,pathologic_staging_primary_tumor_pt,0.5263413886144451
target,Dou_UCEC_CPTAC3_meta_table_V2.1,tumor_largest_dimension_diameter,tumor_Stage-Pathological,0.5263029529264501
target,McDermott_OneYearFollowUp,primary_diagnosis,Primary Site of Disease,0.5251178868581008
target,Krug_A)_Metadata,tumor_code,ESTIMATE.TumorPurity,0.524655374994185
target,McDermott_OneYearFollowUp,tumor_code,Type of New Tumor Event,0.5239884092970667
target,Cao_Clinical_data,tumor_code,residual_tumor,0.523792530527968
target,Wang_clinical_data,tumor_focality,path_diag_to_tumor_reoccur_days,0.5235962213284574
target,Dou_UCEC_CPTAC3_meta_table_V2.1,tumor_largest_dimension_diameter,WXS_tumor_filename,0.5232785139438583
target,Vasaikar_B-ClinicalData,tumor_focality,Tumor.Status,0.5229945891203863
target,Satpathy_Table_S1A,race,Gender,0.5227027145131871
target,Krug_A)_Metadata,race,Gender,0.5227027145131871
target,Vasaikar_B-ClinicalData,race,Gender,0.5227027145131871
target,McDermott_BaselineClinicalData,race,Gender,0.5227027145131871
target,Gillette_Annotions_S1A,race,Gender,0.5227027145131871
target,Dou_UCEC_CPTAC3_meta_table_V2.1,race,Gender,0.5227027145131871
target,Clark_ccrcc_clinical_characteristics,race,Gender,0.5227027145131871
target,Cao_Molecular_phenotype_data,tumor_grade,neoplastic_cellularity_histology_estimate,0.5223856575802749
target,Cao_Molecular_phenotype_data,tumor_grade,necrosis_(%OF_TUMOR_WITH_NECROSIS)_histology_estimate,0.5220699396713724
target,Clark_ccrcc_clinical_characteristics,tumor_grade,Path_Stage_Primary_Tumor_pT,0.5219530126991099
target,McDermott_OneYearFollowUp,tumor_grade,Tumor Status at Time of Last Contact or Death,0.5217155911942978
target,McDermott_BaselineClinicalData,tumor_focality,Anatomic site of Tumor Specimen,0.5213629403915637
target,Vasaikar_B-ClinicalData,study,Stage,0.5205538312603273
target,Gillette_Annotions_S1A,study,Stage,0.5205255771844701
target,Satpathy_Table_S1A,study,Stage,0.5205255771844701
target,Dou_UCEC_CPTAC3_meta_table_V2.1,tumor_grade,WXS_tumor_UUID,0.5202618302266157
target,Wang_clinical_data,tumor_code,path_diag_to_tumor_reoccur_days,0.5197837411706777
target,Wang_additional_annotations,case_submitter_id,case,0.5193496846131712
target,McDermott_OneYearFollowUp,tumor_focality,Anatomic Site of New Tumor Event,0.5189789798144235
target,Dou_UCEC_CPTAC3_meta_table_V2.1,tumor_code,WGS_tumor_sample_type,0.5178035594397441
target,Cao_Clinical_data,morphology,histology_diagnosis,0.5165168426929889
target,Vasaikar_B-ClinicalData,case_submitter_id,SampleID,0.5160237831376024
target,Gillette_Annotions_S1A,tumor_grade,Tumor.Purity.byESTIMATE.RNAseq,0.515913167190529
target,McDermott_OneYearFollowUp,ajcc_pathologic_stage, Was the patient staged using AJCC?,0.5145660930206621
target,Vasaikar_B-ClinicalData,tumor_focality,Synchronous_Tumors,0.5145059717907745
target,Huang_Meta_table,ajcc_pathologic_stage,tumor_stage,0.513486591517899
target,McDermott_OneYearFollowUp,tumor_code,Date of New Tumor Event,0.5130451464508671
target,Huang_Meta_table,tissue_or_organ_of_origin,tumor_site_original,0.5129051794866808
target,Dou_UCEC_CPTAC3_meta_table_V2.1,tumor_largest_dimension_diameter,WXS_tumor_UUID,0.5128630873243942
target,Krug_D)_QC_mutation_calls,tumor_grade,Tumor_Sample_Barcode,0.5128290485671282
target,Wang_clinical_data,tumor_largest_dimension_diameter,path_diag_to_tumor_reoccur_days,0.5114085326004116
target,McDermott_BaselineClinicalData,tumor_grade,Tumor Stage (Pathological) Ovary FIGO Staging System,0.5113340406387431
target,Cao_Clinical_data,tumor_focality,number_of_lymph_nodes_positive_for_tumor,0.5095728499512789
target,Cao_Clinical_data,tumor_grade,Neoplastic_cellularity,0.5093388442884532
target,McDermott_BaselineClinicalData,tumor_focality,Tumor Residual Disease (for the max diameter of the largest remaining tumor nodule),0.5078638298012049
target,McDermott_OneYearFollowUp,ajcc_pathologic_stage,AJCC Cancer Staging Edition,0.5068593503391
target,Wang_clinical_data,tissue_or_organ_of_origin,country_of_origin,0.5066577554982116
target,McDermott_OneYearFollowUp,tumor_focality,Type of New Tumor Event,0.5065635773917341
target,McDermott_OneYearFollowUp,tumor_grade,Date of New Tumor Event,0.5061777673357701
target,McDermott_OneYearFollowUp,tumor_code,Tumor Status at Time of Last Contact or Death,0.5057772768404597
target,McDermott_BaselineClinicalData,tumor_grade,Tumor Residual Disease (for the max diameter of the largest remaining tumor nodule),0.5053661019416411
target,Cao_Clinical_data,primary_diagnosis,histology_diagnosis,0.5044766855665109
target,Clark_ccrcc_clinical_characteristics,ethnicity,Race,0.5040863497258944
target,McDermott_BaselineClinicalData,ethnicity,Race,0.5040863497258944
target,Dou_UCEC_CPTAC3_meta_table_V2.1,ethnicity,Race,0.5040863497258944
target,Cao_Clinical_data,tumor_largest_dimension_diameter,residual_tumor,0.5038616438688005
target,Satpathy_Table_S1A,tumor_grade,ESTIMATE.TumorPurity.rna,0.5038405377218712
target,Cao_Clinical_data,primary_diagnosis,pathologic_staging_primary_tumor_pt,0.50320893556381
target,Cao_Clinical_data,tumor_code,pathologic_staging_primary_tumor_pt,0.5025923465207478
target,Wang_clinical_data,tumor_grade,path_diag_to_tumor_reoccur_days,0.5019596770885268
target,Cao_Clinical_data,ajcc_pathologic_stage,pathologic_staging_primary_tumor_pt,0.5015425750208351
target,Cao_Clinical_data,tumor_code,number_of_lymph_nodes_positive_for_tumor,0.5011846581844859
target,McDermott_BaselineClinicalData,tissue_or_organ_of_origin,Anatomic site of Tumor Specimen,0.5010521276429402
target,Krug_A)_Metadata,tumor_largest_dimension_diameter,Tumor.Stage,0.4999360588001094
target,Gillette_Annotions_S1A,tumor_code,Tumor.Purity.byESTIMATE.RNAseq,0.4998111133261707
target,Cao_Clinical_data,tumor_focality,Neoplastic_cellularity,0.4990368655809787
target,Wang_clinical_data,race,age,0.4982867032784631
target,Huang_Meta_table,race,age,0.4982867032784631
target,Cao_Clinical_data,race,age,0.4982867032784631
target,Krug_A)_Metadata,ajcc_pathologic_stage,Tumor.Stage,0.4981211394703455
target,Wang_clinical_data,tumor_largest_dimension_diameter,tumor_site_curation_notes,0.4977070474403884
target,McDermott_BaselineClinicalData,tumor_focality,Tumor Grade,0.4973193188374019
target,Huang_Meta_table,morphology,histologic_type,0.4962952967172171
target,Vasaikar_B-ClinicalData,tumor_largest_dimension_diameter,TumorPurity,0.4947182179393323
target,Dou_UCEC_CPTAC3_meta_table_V2.1,tumor_focality,WXS_tumor_filename,0.4942740058012338
target,McDermott_OneYearFollowUp,tumor_grade, New Tumor Event After Initial Treatment?,0.4939721733939421
target,McDermott_OneYearFollowUp,tumor_focality,Tumor Status at Time of Last Contact or Death,0.4939177173563935
target,Wang_clinical_data,tumor_largest_dimension_diameter,tumor_reoccur_after_treatment,0.4934656869232151
target,Wang_cbttc_sample_info,vital_status,clinical_status_at_collection_event,0.4930020568192075
target,Huang_Meta_table,tumor_grade,histologic_type,0.4919558764976885
target,Vasaikar_B-ClinicalData,gender,Age,0.4906848311801074
target,Satpathy_Table_S1A,gender,Age,0.4906848311801074
target,Gillette_Annotions_S1A,gender,Age,0.4906848311801074
target,Clark_ccrcc_clinical_characteristics,gender,Age,0.4906848311801074
target,Dou_UCEC_CPTAC3_meta_table_V2.1,gender,Age,0.4906848311801074
target,Dou_UCEC_CPTAC3_meta_table_V2.1,tumor_largest_dimension_diameter,Tumor_purity,0.490658245391109
target,Vasaikar_B-ClinicalData,tumor_largest_dimension_diameter,Tumor.Status,0.4880377119637575
target,Huang_Meta_table,morphology,histologic_grade,0.4875689342563302
target,Krug_A)_Metadata,vital_status,PR.Clinical.Status,0.4870223480221465
target,Krug_A)_Metadata,tumor_focality,ESTIMATE.TumorPurity,0.4869899616709513
target,Clark_ccrcc_clinical_characteristics,tissue_or_organ_of_origin,Tumor_Site_Other,0.4869324928999374
target,Dou_UCEC_CPTAC3_meta_table_V2.1,tissue_or_organ_of_origin,Tumor_Site_Other,0.4868900366398994
target,Cao_Clinical_data,ajcc_pathologic_stage,pathologic_staging_distant_metastasis_pm,0.486689653197613
target,Gillette_Annotions_S1A,tissue_or_organ_of_origin,Region.of.Origin,0.4863909036559377
target,Cao_Molecular_phenotype_data,tumor_focality,neoplastic_cellularity_histology_estimate,0.4851432694004756
target,Dou_UCEC_CPTAC3_meta_table_V2.1,tumor_focality,Path_Stage_Primary_Tumor-pT,0.4849965797559626
target,Cao_Clinical_data,tumor_largest_dimension_diameter,tumor_necrosis,0.4847105354203461
target,Huang_Meta_table,tumor_largest_dimension_diameter,tumor_necrosis,0.4847105354203461
target,Satpathy_Table_S1A,tumor_code,ESTIMATE.TumorPurity.rna,0.4845666890066342
target,Cao_Clinical_data,age_at_diagnosis,histology_diagnosis,0.4839640897625856
target,Vasaikar_B-ClinicalData,tumor_grade,Synchronous_Tumors,0.4833300258076805
target,McDermott_BaselineClinicalData,tumor_grade,Anatomic site of Tumor Specimen,0.4820017321140022
target,McDermott_OneYearFollowUp,tumor_focality,Pathologic Spread: Primary Tumor (pT),0.4815222116746953
target,Clark_ccrcc_clinical_characteristics,case_submitter_id,Case_ID,0.4811688086793786
target,Cao_Proteins_phospho_glyco_IDs,case_submitter_id,Case_ID,0.4811688086793786
target,Clark_ccrcc_clinical_characteristics,tumor_largest_dimension_diameter,Tumor_Stage_Pathological,0.4811042114471671
target,Dou_UCEC_CPTAC3_meta_table_V2.1,morphology,Histologic_type,0.4802851429316043
target,Krug_A)_Metadata,race,Ethnicity,0.4799256044594966
target,Satpathy_Table_S1A,race,Ethnicity,0.4799256044594966
target,McDermott_BaselineClinicalData,race,Ethnicity,0.4799256044594966
target,Dou_UCEC_CPTAC3_meta_table_V2.1,race,Ethnicity,0.4799256044594966
target,Huang_Meta_table,ajcc_pathologic_stage,histologic_grade,0.4799086658277598
target,Gillette_Annotions_S1A,race,Ethnicity,0.4798506592824648
target,Cao_Clinical_data,age_at_diagnosis,cause_of_death,0.479461053633347
target,Wang_clinical_data,age_at_diagnosis,cause_of_death,0.479461053633347
target,Satpathy_Table_S1A,morphology,Pathology.based.histology.assessment,0.4793444247677516
